mandt,lifnr,land1,name1,name2,name3,name4,ort01,ort02,pfach,pstl2,pstlz,regio,sortl,stras,adrnr,mcod1,mcod2,mcod3,anred,bahns,bbbnr,bbsnr,begru,brsch,bubkz,datlt,dtams,dtaws,erdat,ernam,esrnr,konzs,ktokk,kunnr,lnrza,loevm,sperr,sperm,spras,stcd1,stcd2,stkza,stkzu,telbx,telf1,telf2,telfx,teltx,telx1,xcpdk,xzemp,vbund,fiskn,stceg,stkzn,sperq,gbort,gbdat,sexkz,kraus,revdb,qssys,ktock,pfort,werks,ltsna,werkr,plkal,duefl,txjcd,sperz,scacd,sfrgr,lzone,xlfza,dlgrp,fityp,stcdt,regss,actss,stcd3,stcd4,stcd5,stcd6,ipisp,taxbs,profs,stgdl,emnfr,lfurl,j_1kfrepre,j_1kftbus,j_1kftind,confs,updat,uptim,nodel,qssysdat,podkzb,fisku,stenr,carrier_conf,min_comp,term_li,crc_num,cvp_xblck,rg,exp,uf,rgdate,ric,rne,rnedate,cnae,legalnat,crtn,icmstaxpay,indtyp,tdt,comsize,decregpc,j_sc_capital,j_sc_currency,alc,pmt_office,ppa_relevant,sam_ue_id,sam_eft_ind,psofg,psois,pson1,pson2,pson3,psovn,psotl,psohs,psost,transport_chain,staging_time,scheduling_type,submi_relevant,operation_flag,is_deleted,recordstamp
800,T-K500R21,DE,AluCast AG&Co.KG Gr.21,,,,Würzburg,,,,97080,,SCM500-21,Liebigstrasse 34,0000040916,ALUCAST AG&CO.KG GR.21,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R29,DE,AluCast AG&Co.KG Gr.29,,,,Würzburg,,,,97080,,SCM500-29,Liebigstrasse 34,0000040924,ALUCAST AG&CO.KG GR.29,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R10,DE,AluCast AG&Co.KG Gr.10,,,,Würzburg,,,,97080,,SCM500-10,Liebigstrasse 34,0000040905,ALUCAST AG&CO.KG GR.10,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R30,DE,AluCast AG&Co.KG Gr.30,,,,Würzburg,,,,97080,,SCM500-30,Liebigstrasse 34,0000040925,ALUCAST AG&CO.KG GR.30,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,T-K500R02,DE,AluCast AG&Co.KG Gr.02,,,,Würzburg,,,,97080,,SCM500-02,Liebigstrasse 34,0000040897,ALUCAST AG&CO.KG GR.02,,WÜRZBURG,,,0000000,00000,,,0,,,,2003-02-03,BURMANM,,,LIEF,,,,,,E,,,,,,0931/543-0-5,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000001010,DE,Sunny Electronics GmbH,,,,Stuttgart,,,,72345,08,ELEKTRO,Rosenstr. 77,0000006961,SUNNY ELECTRONICS GMBH,,STUTTGART,,,0000000,00000,,HITE,0,,,,1995-06-01,D020411,,,LIEF,,,,,,D,,,,,,,,,,,,,,,DE564613217,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000001009,DE,Parts & Pipes,,,,Zuffenhausen,,,72345,79001,08,MM-PUR,Schillerstr.5,0000006960,PARTS & PIPES,,ZUFFENHAUSEN,,,0000000,00000,,,0,,,,1995-06-13,D020411,,,LIEF,,,,,,D,,,,,,,,,,,,,,,DE354679154,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,R3004,CN,Mingh wah,,,,Honkong,,262683,562723,977013,,RETAIL,2525 Greenwood Street,0000007148,MINGH WAH,,HONKONG,,,0000000,00000,,,0,,,,1998-02-17,D020740,,,LIEF,,,,,,E,,,,,,541-317-2344,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,VEND-99,DE,Paper Suplies,,,,Berlin,,9500,12001,10003,11,PAPER,Jakobalee  45,0000007149,PAPER SUPLIES,,BERLIN,,,0000000,00000,,,0,,,,1998-02-27,D023346,,,LIEF,,,,,,D,,,,,,011-5467215,,,,,,,,,DE456781537,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,VEND-98,DE,Sports Distributors,,,,Hockenheim,,7900,61962,61961,,HELMET,Bahnhofstraße 99,0000007150,SPORTS DISTRIBUTORS,,HOCKENHEIM,,,0000000,00000,,TRAD,0,,,,1998-02-27,D023346,,,LIEF,,,,,,D,,,,,,06225-1234586,,,,,,,,,DE329992886,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000023456,DE,No Copyright,,,,Oslo,,,,,,REA/COPY,,0000076225,NO COPYRIGHT,,OSLO,Company,,0000000,00000,,,0,,,,2009-04-29,D025401,,,LIEF,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000012345,NO,El-Retur,,,,Oslo,,6454,,0605,03,REA/WEEE,Strømsveien 102,0000075898,EL-RETUR,,OSLO,Company,,0000000,00000,,,0,,,,2009-04-28,D025401,,,LIEF,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000005030,JP,上吉産業株式会社　本社,,,,千代田区,,,,1000004,13,TOPLINE,大手町 1-1,0000063993,上吉産業株式会社　本社,,千代田区,,,0000000,00000,,,0,,,,2007-10-25,I017065,,,LIEF,0000005030,,,,,J,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000005060,JP,上吉産業株式会社　横浜支店,,,,横浜市港北区,,,,2000001,14,TOPLINE,1-1,0000063995,上吉産業株式会社　横浜支店,,横浜市港北区,,,0000000,00000,,,0,,,,2007-10-25,I017065,,,LIEF,0000005060,,,,,J,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000005061,JP,上吉産業株式会社　名古屋支店,,,,名古屋市中村区,,,,4600001,23,TOPLINE,名駅 1-1,0000063996,上吉産業株式会社　名古屋支店,,名古屋市中村区,,,0000000,00000,,,0,,,,2007-10-25,I017065,,,LIEF,0000005061,,,,,J,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000004453,CN,"DC Tai’an, CN",,,,Tai'an,,,,,,TAI’AN,,0000630817,"DC TAI’AN, CN",,TAI'AN,,,0000000,00000,,,0,,,,2012-01-31,I031934,,,LIEF,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,2835,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000004450,AR,"DC Santa Fé, Argentina",,,,,,,,,,SANTA FÉ,,0000626438,"DC SANTA FÉ, ARGENTINA",,,Company,,0000000,00000,,,0,,,,2011-12-27,I031934,,,LIEF,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,7530,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000004451,AR,"DC Mendoza, Argentina",,,,,,,,,,MENDOZA,,0000626439,"DC MENDOZA, ARGENTINA",,,Company,,0000000,00000,,,0,,,,2011-12-27,I031934,,,LIEF,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,7535,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000004452,CN,DC HongKong,,,,HongKong,,,,,,HONGKONG,,0000630816,DC HONGKONG,,HONGKONG,,,0000000,00000,,,0,,,,2012-01-31,I031934,,,LIEF,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,2840,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000004448,DE,plant 1500,,,,,,,,,,PLANT 1500,,0000623880,PLANT 1500,,,,,0000000,00000,,,0,,,,2011-12-15,I032495,,,LIEF,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,1500,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000004449,DE,Plant 1600,,,,,,,,,,PLANT 1600,,0000623881,PLANT 1600,,,,,0000000,00000,,,0,,,,2011-12-15,I032495,,,LIEF,,,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,1600,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000005051,JP,vendor master 5051,,,,,,,,,,5051,,0000063700,VENDOR MASTER 5051,,,Company,,0000000,00000,,,0,,,,2007-10-02,I033255,,,LIEF,,,,,,J,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000005050,JP,vendor master 5050,,,,,,,,,,5050,,0000063693,VENDOR MASTER 5050,,,Company,,0000000,00000,,,0,,,,2007-10-01,I033255,,,LIEF,,,,,,J,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006720,SA,Petromin Lubricating Oil Company,,,,,,,,,,MENA,,0000531183,PETROMIN LUBRICATING OIL,,,,,0000000,00000,,TRAD,0,,,,2011-03-31,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006650,SA,Saudi Company for Electronics,,,,,,,,,,MENA,,0000531162,SAUDI COMPANY FOR ELECTRO,,,,,0000000,00000,,TRAD,0,,,,2011-03-31,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006760,SA,Arabian Auto Agency,,,,,,,,,,MENA,,0000531187,ARABIAN AUTO AGENCY,,,,,0000000,00000,,TRAD,0,,,,2011-03-31,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006752,SA,Al Jazeera Materials,,,,,,,,,,MENA,,0000534106,AL JAZEERA MATERIALS,,,,,0000000,00000,,TRAD,0,,,,2011-04-05,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006704,SA,Offices tools and Equipments,,,,,,,,,,MENA,,0000534609,OFFICES TOOLS AND EQUIPME,,,,,0000000,00000,,TRAD,0,,,,2011-04-06,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006740,SA,"Arabic Computer Systems, ltd.",,,,,,,,,,MENA,,0000531185,"ARABIC COMPUTER SYSTEMS,",,,,,0000000,00000,,TRAD,0,,,,2011-03-31,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006750,SA,Saudi Cable Company,,,,,,,,,,MENA,,0000531186,SAUDI CABLE COMPANY,,,,,0000000,00000,,TRAD,0,,,,2011-03-31,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006730,SA,"National Pipe Co., Ltd.",,,,,,,,,,MENA,,0000531184,"NATIONAL PIPE CO., LTD.",,,,,0000000,00000,,TRAD,0,,,,2011-03-31,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006660,SA,Saudi Ceramics,,,,,,,,,,MENA,,0000531171,SAUDI CERAMICS,,,,,0000000,00000,,TRAD,0,,,,2011-03-31,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006780,SA,Carrier Saudi Arabia,,,,,,,,,,MENA,,0000531189,CARRIER SAUDI ARABIA,,,,,0000000,00000,,TRAD,0,,,,2011-03-31,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006701,SA,IBS for integrated building systems,,,,,,,,,,MENA,,0000534606,IBS FOR INTEGRATED BUILDI,,,,,0000000,00000,,TRAD,0,,,,2011-04-06,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006710,SA,Saudi Cement,,,,,,,,,,MENA,,0000531182,SAUDI CEMENT,,,,,0000000,00000,,TRAD,0,,,,2011-03-31,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006703,SA,Ericson,,,,,,,,,,MENA,,0000534608,ERICSON,,,,,0000000,00000,,TRAD,0,,,,2011-04-06,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006702,SA,Hawai Technology Egypt,,,,,,,,,,MENA,,0000534607,HAWAI TECHNOLOGY EGYPT,,,,,0000000,00000,,TRAD,0,,,,2011-04-06,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006690,SA,National Shipping Company,,,,,,,,,,MENA,,0000531180,NATIONAL SHIPPING COMPANY,,,,,0000000,00000,,TRAD,0,,,,2011-03-31,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006711,SA,Egy plast Al Suwaidi,,,,,,,,,,MENA,,0000534751,EGY PLAST AL SUWAIDI,,,,,0000000,00000,,TRAD,0,,,,2011-04-07,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006700,SA,Almarai,,,,,,,,,,MENA,,0000531181,ALMARAI,,,,,0000000,00000,,TRAD,0,,,,2011-03-31,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,X,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006709,SA,Egyptian - German for electrical sy,,,,,,,,,,MENA,,0000534750,EGYPTIAN - GERMAN FOR ELE,,,,,0000000,00000,,TRAD,0,,,,2011-04-07,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006705,SA,Giza Systems - Alkan,,,,,,,,,,MENA,,0000534746,GIZA SYSTEMS - ALKAN,,,,,0000000,00000,,TRAD,0,,,,2011-04-07,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006706,SA,Egyptian company for digital distri,,,,,,,,,,MENA,,0000534747,EGYPTIAN COMPANY FOR DIGI,,,,,0000000,00000,,TRAD,0,,,,2011-04-07,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006680,SA,Riyadh Cables,,,,,,,,,,MENA,,0000531173,RIYADH CABLES,,,,,0000000,00000,,TRAD,0,,,,2011-03-31,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006707,SA,Al Abd,,,,,,,,,,MENA,,0000534748,AL ABD,,,,,0000000,00000,,TRAD,0,,,,2011-04-07,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006770,SA,Al Ruwaite Contracting Est.,,,,,,,,,,MENA,,0000531188,AL RUWAITE CONTRACTING ES,,,,,0000000,00000,,TRAD,0,,,,2011-03-31,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006670,SA,Saudi Telecom,,,,,,,,,,MENA,,0000531172,SAUDI TELECOM,,,,,0000000,00000,,TRAD,0,,,,2011-03-31,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006708,SA,Al Ez Rolling,,,,,,,,,,MENA,,0000534749,AL EZ ROLLING,,,,,0000000,00000,,TRAD,0,,,,2011-04-07,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006751,SA,Al Arabi Trading,,,,,,,,,,MENA,,0000534105,AL ARABI TRADING,,,,,0000000,00000,,TRAD,0,,,,2011-04-05,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000006712,SA,Arabian international trade,,,,,,,,,,MENA,,0000534752,ARABIAN INTERNATIONAL TRA,,,,,0000000,00000,,TRAD,0,,,,2011-04-07,I065659,,,LIEF,,,,,,E,,,,,,,,,,,,X,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000003955,CN,Super Packageing C2F,,,,Shanghai,,,,200001,020,C2F,Nanjing West Road,0000730184,SUPER PACKAGEING C2F,,SHANGHAI,公司,,0000000,00000,,,0,,,,2015-09-30,I304043,,,LIEF,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:40.641007+00:00
800,0000080000,CA,SVR Valiant Diamond,,,,Toronto,,,,M4W 1A3,ON,GWPAM,1 Bloor St W,0000721222,SVR VALIANT DIAMOND,,TORONTO,Company,,0000000,00000,,,0,,,,2013-12-06,I801707,,,LIEF,,,,,,E,,,,,,416 665 8000,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
800,0000005200,DE,Intershop,,,,Berlin,,,,10000,,B2B,Adenauerallee 99,0000009143,INTERSHOP,,BERLIN,,,0000000,00000,,,0,,,,1999-05-21,MIERZWA,,,LIEF,,,,,,D,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,00000000000,,,,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,I,False,2021-03-31 02:47:30.036270+00:00
